datasource,week,vx_manufacturer,dose,riskfactor,COVID,Numerator,IR,lb,ub
TEST,20200224,none,no_dose,COVCOPD,L2,0,0,0,53916.1
TEST,20200302,none,no_dose,COVCOPD,L2,0,0,0,54045.86
TEST,20200309,none,no_dose,COVCOPD,L2,0,0,0,54329.16
TEST,20200316,none,no_dose,COVCOPD,L2,0,0,0,54373.01
TEST,20200323,none,no_dose,COVCOPD,L2,0,0,0,54637.6
TEST,20200330,none,no_dose,COVCOPD,L2,0,0,0,54971.98
TEST,20200406,none,no_dose,COVCOPD,L2,0,0,0,55129.43
TEST,20200413,none,no_dose,COVCOPD,L2,0,0,0,55151.99
TEST,20200420,none,no_dose,COVCOPD,L2,0,0,0,55174.58
TEST,20200427,none,no_dose,COVCOPD,L2,0,0,0,55310.48
TEST,20200504,none,no_dose,COVCOPD,L2,0,0,0,55310.48
TEST,20200511,none,no_dose,COVCOPD,L2,0,0,0,55424.24
TEST,20200518,none,no_dose,COVCOPD,L2,0,0,0,55722.22
TEST,20200525,none,no_dose,COVCOPD,L2,0,0,0,55791.44
TEST,20200601,none,no_dose,COVCOPD,L2,1,15124.22,382.91,84266.78
TEST,20200608,none,no_dose,COVCOPD,L2,0,0,0,55953.62
TEST,20200615,none,no_dose,COVCOPD,L2,0,0,0,55953.62
TEST,20200622,none,no_dose,COVCOPD,L2,0,0,0,55976.87
TEST,20200629,none,no_dose,COVCOPD,L2,0,0,0,56116.75
TEST,20200706,none,no_dose,COVCOPD,L2,0,0,0,56210.4
TEST,20200713,none,no_dose,COVCOPD,L2,0,0,0,56280.84
TEST,20200720,none,no_dose,COVCOPD,L2,0,0,0,56327.89
TEST,20200727,none,no_dose,COVCOPD,L2,0,0,0,56611.9
TEST,20200803,none,no_dose,COVCOPD,L2,0,0,0,56611.9
TEST,20200810,none,no_dose,COVCOPD,L2,0,0,0,56611.9
TEST,20200817,none,no_dose,COVCOPD,L2,0,0,0,56707.21
TEST,20200824,none,no_dose,COVCOPD,L2,0,0,0,56778.9
TEST,20200831,none,no_dose,COVCOPD,L2,0,0,0,56826.79
TEST,20200907,none,no_dose,COVCOPD,L2,0,0,0,56946.88
TEST,20200914,none,no_dose,COVCOPD,L2,0,0,0,56995.06
TEST,20200921,none,no_dose,COVCOPD,L2,0,0,0,57115.86
TEST,20200928,none,no_dose,COVCOPD,L2,0,0,0,57164.33
TEST,20201005,none,no_dose,COVCOPD,L2,0,0,0,57383.44
TEST,20201012,none,no_dose,COVCOPD,L2,0,0,0,57530.45
TEST,20201019,none,no_dose,COVCOPD,L2,0,0,0,57628.88
TEST,20201026,none,no_dose,COVCOPD,L2,0,0,0,57628.88
TEST,20201102,none,no_dose,COVCOPD,L2,0,0,0,57702.92
TEST,20201109,none,no_dose,COVCOPD,L2,0,0,0,57901.3
TEST,20201116,none,no_dose,COVCOPD,L2,0,0,0,58076
TEST,20201123,none,no_dose,COVCOPD,L2,0,0,0,58377.96
TEST,20201130,none,no_dose,COVCOPD,L2,0,0,0,58683.07
TEST,20201207,none,no_dose,COVCOPD,L2,1,15935.86,403.46,88788.95
TEST,20201214,none,no_dose,COVCOPD,L2,0,0,0,58939.77
TEST,20201221,none,no_dose,COVCOPD,L2,0,0,0,59146.76
TEST,20201228,none,no_dose,COVCOPD,L2,0,0,0,59407.55
TEST,20210104,none,no_dose,COVCOPD,L2,0,0,0,59617.84
TEST,20210104,Pfizer,1,COVCOPD,L2,0,0,0,16842040.26
TEST,20210111,none,no_dose,COVCOPD,L2,0,0,0,60016.18
TEST,20210111,Pfizer,1,COVCOPD,L2,0,0,0,5858100.96
TEST,20210118,none,no_dose,COVCOPD,L2,0,0,0,60338.7
TEST,20210118,Pfizer,1,COVCOPD,L2,0,0,0,4812011.5
TEST,20210125,none,no_dose,COVCOPD,L2,0,0,0,60338.7
TEST,20210125,Pfizer,1,COVCOPD,L2,0,0,0,6736816.1
TEST,20210125,Pfizer,2,COVCOPD,L2,0,0,0,16842040.26
TEST,20210201,none,no_dose,COVCOPD,L2,0,0,0,60582.88
TEST,20210201,Pfizer,1,COVCOPD,L2,0,0,0,22456053.68
TEST,20210201,Pfizer,2,COVCOPD,L2,0,0,0,6124378.28
TEST,20210208,none,no_dose,COVCOPD,L2,0,0,0,60911.54
TEST,20210208,Pfizer,2,COVCOPD,L2,0,0,0,4812011.5
TEST,20210215,none,no_dose,COVCOPD,L2,0,0,0,60911.54
TEST,20210215,Pfizer,2,COVCOPD,L2,0,0,0,4812011.5
TEST,20210222,none,no_dose,COVCOPD,L2,0,0,0,61299.51
TEST,20210222,Pfizer,1,COVCOPD,L2,0,0,0,134736322.06
TEST,20210222,Pfizer,2,COVCOPD,L2,0,0,0,4812011.5
TEST,20210301,none,no_dose,COVCOPD,L2,0,0,0,62435.74
TEST,20210301,Moderna,1,COVCOPD,L2,0,0,0,44912107.35
TEST,20210301,Pfizer,1,COVCOPD,L2,0,0,0,5182166.23
TEST,20210301,Pfizer,2,COVCOPD,L2,0,0,0,4812011.5
TEST,20210301,AstraZeneca,1,COVCOPD,L2,0,0,0,33684080.52
TEST,20210308,none,no_dose,COVCOPD,L2,0,0,0,63886.35
TEST,20210308,Pfizer,1,COVCOPD,L2,0,0,0,2323040.04
TEST,20210308,Moderna,1,COVCOPD,L2,0,0,0,13473632.21
TEST,20210308,Pfizer,2,COVCOPD,L2,0,0,0,4812011.5
TEST,20210308,AstraZeneca,1,COVCOPD,L2,0,0,0,9624023
TEST,20210315,none,no_dose,COVCOPD,L2,0,0,0,64652.75
TEST,20210315,Pfizer,1,COVCOPD,L2,0,0,0,1952700.32
TEST,20210315,Moderna,1,COVCOPD,L2,0,0,0,6416015.34
TEST,20210315,Pfizer,2,COVCOPD,L2,0,0,0,4346332.97
TEST,20210315,AstraZeneca,1,COVCOPD,L2,0,0,0,9624023
TEST,20210322,none,no_dose,COVCOPD,L2,0,0,0,66242.05
TEST,20210322,AstraZeneca,1,COVCOPD,L2,0,0,0,4990234.15
TEST,20210322,Pfizer,1,COVCOPD,L2,0,0,0,1623329.18
TEST,20210322,Moderna,1,COVCOPD,L2,0,0,0,4812011.5
TEST,20210322,Pfizer,2,COVCOPD,L2,0,0,0,2866730.26
TEST,20210329,none,no_dose,COVCOPD,L2,0,0,0,71138.5
TEST,20210329,Pfizer,1,COVCOPD,L2,0,0,0,1334022.99
TEST,20210329,AstraZeneca,1,COVCOPD,L2,0,0,0,1513891.26
TEST,20210329,Pfizer,2,COVCOPD,L2,0,0,0,1684204.03
TEST,20210329,Moderna,1,COVCOPD,L2,0,0,0,2591083.12
TEST,20210329,Moderna,2,COVCOPD,L2,0,0,0,44912107.35
TEST,20210405,none,no_dose,COVCOPD,L2,0,0,0,76598.25
TEST,20210405,Pfizer,1,COVCOPD,L2,0,0,0,904270.62
TEST,20210405,AstraZeneca,1,COVCOPD,L2,0,0,0,886423.17
TEST,20210405,Pfizer,2,COVCOPD,L2,0,0,0,1448777.66
TEST,20210405,Moderna,1,COVCOPD,L2,0,0,0,2591083.12
TEST,20210405,Moderna,2,COVCOPD,L2,0,0,0,9624023
TEST,20210412,none,no_dose,COVCOPD,L2,0,0,0,84210.2
TEST,20210412,Pfizer,1,COVCOPD,L2,0,0,0,596178.42
TEST,20210412,Moderna,1,COVCOPD,L2,0,0,0,1897694.68
TEST,20210412,AstraZeneca,1,COVCOPD,L2,0,0,0,778822.67
TEST,20210412,Pfizer,2,COVCOPD,L2,0,0,0,1077890.58
TEST,20210412,Moderna,2,COVCOPD,L2,0,0,0,6416015.34
TEST,20210419,none,no_dose,COVCOPD,L2,0,0,0,89466.35
TEST,20210419,Pfizer,2,COVCOPD,L2,0,0,0,787931.71
TEST,20210419,Pfizer,1,COVCOPD,L2,0,0,0,556761.66
TEST,20210419,Moderna,1,COVCOPD,L2,0,0,0,1796484.29
TEST,20210419,AstraZeneca,1,COVCOPD,L2,0,0,0,740309.46
TEST,20210419,Moderna,2,COVCOPD,L2,0,0,0,4646080.07
TEST,20210426,none,no_dose,COVCOPD,L2,0,0,0,93307.7
TEST,20210426,Pfizer,2,COVCOPD,L2,0,0,0,566119
TEST,20210426,Pfizer,1,COVCOPD,L2,0,0,0,606920.37
TEST,20210426,Moderna,1,COVCOPD,L2,0,0,0,2591083.12
TEST,20210426,AstraZeneca,1,COVCOPD,L2,0,0,0,687430.21
TEST,20210426,Moderna,2,COVCOPD,L2,0,0,0,2542194.76
TEST,20210503,none,no_dose,COVCOPD,L2,0,0,0,98563.51
TEST,20210503,Pfizer,1,COVCOPD,L2,0,0,0,852761.53
TEST,20210503,Moderna,1,COVCOPD,L2,0,0,0,2449751.31
TEST,20210503,Pfizer,2,COVCOPD,L2,0,0,0,399811.04
TEST,20210503,AstraZeneca,1,COVCOPD,L2,0,0,0,583274.12
TEST,20210503,Moderna,2,COVCOPD,L2,0,0,0,2363795.12
TEST,20210510,none,no_dose,COVCOPD,L2,0,0,0,105592.73
TEST,20210510,Pfizer,1,COVCOPD,L2,0,0,0,836871.57
TEST,20210510,Moderna,1,COVCOPD,L2,0,0,0,2542194.76
TEST,20210510,Pfizer,2,COVCOPD,L2,0,0,0,346365.87
TEST,20210510,Moderna,2,COVCOPD,L2,0,0,0,1705523.06
TEST,20210510,AstraZeneca,1,COVCOPD,L2,0,0,0,549944.17
TEST,20210517,none,no_dose,COVCOPD,L2,0,0,0,115257.76
TEST,20210517,Pfizer,1,COVCOPD,L2,0,0,0,712890.59
TEST,20210517,Moderna,1,COVCOPD,L2,0,0,0,2245605.37
TEST,20210517,Pfizer,2,COVCOPD,L2,0,0,0,309028.26
TEST,20210517,Moderna,2,COVCOPD,L2,0,0,0,1566701.42
TEST,20210517,AstraZeneca,1,COVCOPD,L2,0,0,0,522233.81
TEST,20210524,none,no_dose,COVCOPD,L2,0,0,0,129305.49
TEST,20210524,Pfizer,1,COVCOPD,L2,0,0,0,497182
TEST,20210524,Pfizer,2,COVCOPD,L2,0,0,0,295474.39
TEST,20210524,Moderna,1,COVCOPD,L2,0,0,0,2245605.37
TEST,20210524,AstraZeneca,1,COVCOPD,L2,0,0,0,499023.42
TEST,20210524,Moderna,2,COVCOPD,L2,0,0,0,1480618.92
TEST,20210524,J&J,1,COVCOPD,L2,0,0,0,22456053.68
TEST,20210524,AstraZeneca,2,COVCOPD,L2,0,0,0,67368161.03
TEST,20200106,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200113,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200120,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200127,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200203,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200210,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200217,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200224,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200302,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200309,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200316,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200323,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200330,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200406,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200413,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200420,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200427,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200504,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200511,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200518,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200525,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200601,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200608,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200615,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200622,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200629,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200706,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200713,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200720,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200727,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200803,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200810,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200817,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200824,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200831,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200907,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200914,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200921,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20200928,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20201005,none,no_dose,COVHIV,L2,0,0,0,802001.92
TEST,20201012,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201019,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201026,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201102,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201109,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201116,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201123,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201130,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201207,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201214,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201221,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20201228,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20210104,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20210111,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20210118,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20210125,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20210201,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20210208,none,no_dose,COVHIV,L2,0,0,0,836871.57
TEST,20210215,none,no_dose,COVHIV,L2,0,0,0,863694.37
TEST,20210215,AstraZeneca,1,COVHIV,L2,0,0,0,26947264.41
TEST,20210222,none,no_dose,COVHIV,L2,0,0,0,874911.18
TEST,20210222,AstraZeneca,1,COVHIV,L2,0,0,0,19248046.01
TEST,20210301,none,no_dose,COVHIV,L2,0,0,0,916573.62
TEST,20210301,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210308,none,no_dose,COVHIV,L2,0,0,0,916573.62
TEST,20210308,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210315,none,no_dose,COVHIV,L2,0,0,0,916573.62
TEST,20210315,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210322,none,no_dose,COVHIV,L2,0,0,0,942212.04
TEST,20210322,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210322,Moderna,1,COVHIV,L2,0,0,0,33684080.52
TEST,20210329,none,no_dose,COVHIV,L2,0,0,0,962402.3
TEST,20210329,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210329,Moderna,1,COVHIV,L2,0,0,0,19248046.01
TEST,20210405,none,no_dose,COVHIV,L2,0,0,0,1077890.58
TEST,20210405,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210405,Pfizer,1,COVHIV,L2,0,0,0,16842040.26
TEST,20210405,Moderna,1,COVHIV,L2,0,0,0,9624023
TEST,20210412,none,no_dose,COVHIV,L2,0,0,0,1236113.05
TEST,20210412,Moderna,1,COVHIV,L2,0,0,0,6416015.34
TEST,20210412,Pfizer,1,COVHIV,L2,0,0,0,7925666
TEST,20210412,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210419,none,no_dose,COVHIV,L2,0,0,0,1548693.36
TEST,20210419,Moderna,1,COVHIV,L2,0,0,0,5389452.88
TEST,20210419,Pfizer,1,COVHIV,L2,0,0,0,4210510.06
TEST,20210419,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210419,Moderna,2,COVHIV,L2,0,0,0,44912107.35
TEST,20210426,none,no_dose,COVHIV,L2,0,0,0,1871337.81
TEST,20210426,Pfizer,1,COVHIV,L2,0,0,0,4082918.85
TEST,20210426,Moderna,1,COVHIV,L2,0,0,0,4812011.5
TEST,20210426,AstraZeneca,1,COVHIV,L2,0,0,0,9624023
TEST,20210426,Pfizer,2,COVHIV,L2,0,0,0,22456053.68
TEST,20210426,Moderna,2,COVHIV,L2,0,0,0,19248046.01
TEST,20210503,none,no_dose,COVHIV,L2,0,0,0,1924804.6
TEST,20210503,Moderna,1,COVHIV,L2,0,0,0,5182166.23
TEST,20210503,Pfizer,1,COVHIV,L2,0,0,0,6736816.1
TEST,20210503,AstraZeneca,1,COVHIV,L2,0,0,0,12248756.55
TEST,20210503,Pfizer,2,COVHIV,L2,0,0,0,8982421.47
TEST,20210503,Moderna,2,COVHIV,L2,0,0,0,14970702.45
TEST,20210503,AstraZeneca,2,COVHIV,L2,0,0,0,44912107.35
TEST,20210510,none,no_dose,COVHIV,L2,0,0,0,2138671.78
TEST,20210510,Moderna,1,COVHIV,L2,0,0,0,7091385.37
TEST,20210510,Pfizer,1,COVHIV,L2,0,0,0,33684080.52
TEST,20210510,Pfizer,2,COVHIV,L2,0,0,0,4346332.97
TEST,20210510,AstraZeneca,1,COVHIV,L2,0,0,0,19248046.01
TEST,20210510,Moderna,2,COVHIV,L2,0,0,0,8421020.13
TEST,20210510,AstraZeneca,2,COVHIV,L2,0,0,0,19248046.01
TEST,20210517,none,no_dose,COVHIV,L2,0,0,0,2283666.48
TEST,20210517,Moderna,1,COVHIV,L2,0,0,0,11228026.84
TEST,20210517,Moderna,2,COVHIV,L2,0,0,0,5858100.96
TEST,20210517,Pfizer,2,COVHIV,L2,0,0,0,3849609.2
TEST,20210517,AstraZeneca,1,COVHIV,L2,0,0,0,19248046.01
TEST,20210517,Pfizer,1,COVHIV,L2,0,0,0,33684080.52
TEST,20210517,AstraZeneca,2,COVHIV,L2,0,0,0,19248046.01
TEST,20210524,none,no_dose,COVHIV,L2,0,0,0,2406005.75
TEST,20210524,Moderna,2,COVHIV,L2,0,0,0,3849609.2
TEST,20210524,Pfizer,2,COVHIV,L2,0,0,0,3849609.2
TEST,20210524,AstraZeneca,1,COVHIV,L2,0,0,0,19248046.01
TEST,20210524,Pfizer,1,COVHIV,L2,0,0,0,19248046.01
TEST,20210524,AstraZeneca,2,COVHIV,L2,0,0,0,19248046.01
TEST,20200106,none,no_dose,COVCKD,L2,0,0,0,436039.88
TEST,20200113,none,no_dose,COVCKD,L2,0,0,0,437455.59
TEST,20200120,none,no_dose,COVCKD,L2,0,0,0,437455.59
TEST,20200127,none,no_dose,COVCKD,L2,0,0,0,437455.59
TEST,20200203,none,no_dose,COVCKD,L2,0,0,0,437455.59
TEST,20200210,none,no_dose,COVCKD,L2,0,0,0,438880.53
TEST,20200217,none,no_dose,COVCKD,L2,0,0,0,453657.65
TEST,20200224,none,no_dose,COVCKD,L2,0,0,0,461425.76
TEST,20200302,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200309,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200316,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200323,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200330,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200406,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200413,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200420,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200427,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200504,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200511,none,no_dose,COVCKD,L2,0,0,0,469464.54
TEST,20200518,none,no_dose,COVCKD,L2,0,0,0,481201.15
TEST,20200525,none,no_dose,COVCKD,L2,0,0,0,481201.15
TEST,20200601,none,no_dose,COVCKD,L2,0,0,0,481201.15
TEST,20200608,none,no_dose,COVCKD,L2,0,0,0,481201.15
TEST,20200615,none,no_dose,COVCKD,L2,0,0,0,481201.15
TEST,20200622,none,no_dose,COVCKD,L2,0,0,0,495354.13
TEST,20200629,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200706,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200713,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200720,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200727,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200803,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200810,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200817,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200824,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200831,none,no_dose,COVCKD,L2,0,0,0,506527.53
TEST,20200907,none,no_dose,COVCKD,L2,0,0,0,516231.12
TEST,20200914,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20200921,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20200928,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201005,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201012,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201019,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201026,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201102,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201109,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201116,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201123,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201130,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201207,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201214,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201221,none,no_dose,COVCKD,L2,0,0,0,520217.46
TEST,20201228,none,no_dose,COVCKD,L2,0,0,0,524265.84
TEST,20210104,none,no_dose,COVCKD,L2,0,0,0,534667.94
TEST,20210111,none,no_dose,COVCKD,L2,0,0,0,534667.94
TEST,20210118,none,no_dose,COVCKD,L2,0,0,0,541109.73
TEST,20210125,none,no_dose,COVCKD,L2,0,0,0,549944.17
TEST,20210201,none,no_dose,COVCKD,L2,0,0,0,566119
TEST,20210201,Pfizer,1,COVCKD,L2,0,0,0,44912107.35
TEST,20210208,none,no_dose,COVCKD,L2,0,0,0,583274.12
TEST,20210208,Pfizer,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVCKD,L2,0,0,0,583274.12
TEST,20210215,Pfizer,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210222,none,no_dose,COVCKD,L2,0,0,0,585810.1
TEST,20210222,Pfizer,1,COVCKD,L2,0,0,0,16842040.26
TEST,20210301,none,no_dose,COVCKD,L2,0,0,0,609666.62
TEST,20210301,Moderna,1,COVCKD,L2,0,0,0,44912107.35
TEST,20210301,Pfizer,1,COVCKD,L2,0,0,0,9624023
TEST,20210308,none,no_dose,COVCKD,L2,0,0,0,638560.77
TEST,20210308,Pfizer,1,COVCKD,L2,0,0,0,6736816.1
TEST,20210308,Moderna,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210315,none,no_dose,COVCKD,L2,0,0,0,701751.68
TEST,20210315,Pfizer,1,COVCKD,L2,0,0,0,3454777.49
TEST,20210315,Moderna,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210322,none,no_dose,COVCKD,L2,0,0,0,728304.44
TEST,20210322,Pfizer,1,COVCKD,L2,0,0,0,3545692.69
TEST,20210322,Moderna,1,COVCKD,L2,0,0,0,14970702.45
TEST,20210322,Pfizer,2,COVCKD,L2,0,0,0,22456053.68
TEST,20210329,none,no_dose,COVCKD,L2,0,0,0,922851.52
TEST,20210329,Pfizer,1,COVCKD,L2,0,0,0,3062189.14
TEST,20210329,Pfizer,2,COVCKD,L2,0,0,0,14970702.45
TEST,20210329,Moderna,1,COVCKD,L2,0,0,0,3742675.61
TEST,20210329,Moderna,2,COVCKD,L2,0,0,0,44912107.35
TEST,20210405,none,no_dose,COVCKD,L2,0,0,0,1151592.5
TEST,20210405,Moderna,1,COVCKD,L2,0,0,0,3368408.05
TEST,20210405,Pfizer,2,COVCKD,L2,0,0,0,6736816.1
TEST,20210405,Pfizer,1,COVCKD,L2,0,0,0,2694726.44
TEST,20210405,AstraZeneca,1,COVCKD,L2,0,0,0,33684080.52
TEST,20210405,Moderna,2,COVCKD,L2,0,0,0,19248046.01
TEST,20210412,none,no_dose,COVCKD,L2,0,0,0,1604003.83
TEST,20210412,Pfizer,1,COVCKD,L2,0,0,0,1772846.34
TEST,20210412,Moderna,1,COVCKD,L2,0,0,0,3208007.67
TEST,20210412,Pfizer,2,COVCKD,L2,0,0,0,6124378.28
TEST,20210412,AstraZeneca,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210412,Moderna,2,COVCKD,L2,0,0,0,19248046.01
TEST,20210419,Pfizer,1,COVCKD,L2,0,0,0,1464525.24
TEST,20210419,Moderna,1,COVCKD,L2,0,0,0,3286251.76
TEST,20210419,Pfizer,2,COVCKD,L2,0,0,0,4210510.06
TEST,20210419,none,no_dose,COVCKD,L2,0,0,0,2323040.04
TEST,20210419,AstraZeneca,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210419,Moderna,2,COVCKD,L2,0,0,0,16842040.26
TEST,20210426,Pfizer,1,COVCKD,L2,0,0,0,1727388.74
TEST,20210426,Moderna,1,COVCKD,L2,0,0,0,5182166.23
TEST,20210426,Pfizer,2,COVCKD,L2,0,0,0,2542194.76
TEST,20210426,none,no_dose,COVCKD,L2,0,0,0,3641522.22
TEST,20210426,AstraZeneca,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210426,Moderna,2,COVCKD,L2,0,0,0,3641522.22
TEST,20210503,Pfizer,1,COVCKD,L2,0,0,0,2641888.67
TEST,20210503,Pfizer,2,COVCKD,L2,0,0,0,1643125.88
TEST,20210503,Moderna,1,COVCKD,L2,0,0,0,6736816.1
TEST,20210503,Moderna,2,COVCKD,L2,0,0,0,3133402.84
TEST,20210503,none,no_dose,COVCKD,L2,0,0,0,3849609.2
TEST,20210503,AstraZeneca,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210510,Pfizer,2,COVCKD,L2,0,0,0,1283203.07
TEST,20210510,Moderna,2,COVCKD,L2,0,0,0,2749720.86
TEST,20210510,none,no_dose,COVCKD,L2,0,0,0,4210510.06
TEST,20210510,Pfizer,1,COVCKD,L2,0,0,0,4346332.97
TEST,20210510,Moderna,1,COVCKD,L2,0,0,0,9624023
TEST,20210510,AstraZeneca,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210517,Pfizer,2,COVCKD,L2,0,0,0,1236113.05
TEST,20210517,Moderna,2,COVCKD,L2,0,0,0,2749720.86
TEST,20210517,none,no_dose,COVCKD,L2,0,0,0,4812011.5
TEST,20210517,Pfizer,1,COVCKD,L2,0,0,0,4346332.97
TEST,20210517,Moderna,1,COVCKD,L2,0,0,0,9624023
TEST,20210517,AstraZeneca,1,COVCKD,L2,0,0,0,19248046.01
TEST,20210524,Pfizer,2,COVCKD,L2,0,0,0,1203002.88
